topicId,date,frequency
Morbid Obesity,-11,1
Morning After Pill,-2,2
Morning After Pill,-3,1
Morning After Pill,-5,1
Morning After Pill,-6,1
Morning After Pill,-7,2
Morning After Pill,-8,1
Morning After Pill,-9,1
Morning After Pill,-10,4
Morning After Pill,-11,1
Morning After Pill,-12,2
Morning Sickness,-1,2
Morning Sickness,-3,1
Morning Sickness,-4,1
Morning Sickness,-5,1
Morning Sickness,-7,2
Morning Sickness,-8,1
Morning Sickness,-9,2
Morning Sickness,-10,1
Morning Sickness,-11,2
Morning Sickness,-12,1
Morphine,-2,5
Morphine,-3,2
Morphine,-4,1
Morphine,-5,2
Morphine,-6,1
Morphine,-7,1
Morphine,-8,2
Morphine,-9,1
Morphine,-10,4
Morphine,-12,2
Motion Sickness,-5,1
Motor Neuron Disease,-4,1
Mouth,-1,23
Mouth,-2,14
Mouth,-3,13
Mouth,-4,16
Mouth,-5,9
Mouth,-6,11
Mouth,-7,32
Mouth,-8,14
Mouth,-9,14
Mouth,-10,34
Mouth,-11,25
Mouth,-12,22
Movement,-1,28
Movement,-2,29
Movement,-3,39
Movement,-4,18
Movement,-5,23
Movement,-6,29
Movement,-7,31
Movement,-8,25
Movement,-9,28
Movement,-10,56
Movement,-11,38
Movement,-12,40
Mozzarella,-12,1
Mucus,-1,6
Mucus,-2,9
Mucus,-3,5
Mucus,-4,5
Mucus,-5,7
Mucus,-6,3
Mucus,-7,7
Mucus,-8,2
Mucus,-9,4
Mucus,-10,13
Mucus,-11,12
Mucus,-12,10
Multiple Sclerosis,-2,1
Multiple Sclerosis,-3,2
Multiple Sclerosis,-4,1
Multiple Sclerosis,-6,1
Multiple Sclerosis,-8,5
Multiple Sclerosis,-9,3
Multiple Sclerosis,-10,2
Multiple Sclerosis,-12,3
Multivitamin,-1,2
Multivitamin,-2,1
Multivitamin,-4,2
Multivitamin,-6,3
Multivitamin,-7,3
Multivitamin,-8,6
Multivitamin,-9,3
Multivitamin,-10,5
Multivitamin,-11,2
Multivitamin,-12,3
Multivitamins,-4,1
Multivitamins,-9,1
Mumps,-3,1
Mumps,-6,1
Mumps,-10,1
Mumps,-11,1
Mumps,-12,2
Muscle,-1,17
Muscle,-2,22
Muscle,-3,18
Muscle,-4,10
Muscle,-5,11
Muscle,-6,22
Muscle,-7,25
Muscle,-8,17
Muscle,-9,13
Muscle,-10,30
Muscle,-11,34
Muscle,-12,25
Muscular Dystrophy,-11,1
Mushroom,-5,1
Mushroom,-8,2
Mushroom,-10,1
Myasthenia Gravis,-8,1
Myasthenia Gravis,-9,1
Myelogram,-7,1
Myeloma,-2,1
Myeloma,-5,1
Myeloma,-8,1
Myeloma,-11,1
Myoclonus,-9,1
Myomectomy,-5,1
Myomectomy,-12,1
Myopathy,-4,1
Nail,-1,6
Nail,-2,4
Nail,-3,6
Nail,-4,5
Nail,-6,5
Nail,-7,5
Nail,-8,2
Nail,-9,5
Nail,-10,9
Nail,-11,10
Nail,-12,6
Nail Fungus,-1,1
Nail Fungus,-2,1
Nail Fungus,-3,1
Naproxen,-2,2
Naproxen,-5,2
Naproxen,-6,3
Naproxen,-7,1
Naproxen,-8,3
Naproxen,-10,2
Naproxen,-11,1
Naproxen,-12,1
Narcolepsy,-2,2
Narcolepsy,-9,1
Narcolepsy,-11,1
Narcotic,-1,1
Narcotic,-2,2
Narcotic,-3,2
Narcotic,-5,2
Narcotic,-6,1
Narcotic,-7,4
Narcotic,-8,2
Narcotic,-9,2
Narcotic,-10,1
Narcotic,-11,3
Narcotic,-12,1
Nasal Spray,-3,1
Nasal Spray,-4,3
Nasal Spray,-6,2
Nasal Spray,-9,1
Nasal Spray,-10,2
Nasal Spray,-11,1
Nasal Spray,-12,2
Nausea,-1,26
Nausea,-2,28
Nausea,-3,19
Nausea,-4,14
Nausea,-5,10
Nausea,-6,14
Nausea,-7,25
Nausea,-8,15
Nausea,-9,16
Nausea,-10,41
Nausea,-11,32
Nausea,-12,27
Nebulization,-2,1
Nebulization,-8,3
Nebulization,-9,1
Neck,-1,20
Neck,-2,29
Neck,-3,20
Neck,-4,16
Neck,-5,15
Neck,-6,20
Neck,-7,22
Neck,-8,14
Neck,-9,15
Neck,-10,47
Neck,-11,25
Neck,-12,33
Necrosis,-12,1
Nephrectomy,-7,1
Nerve,-1,10
Nerve,-2,3
Nerve,-3,6
Nerve,-4,3
Nerve,-5,9
Nerve,-6,7
Nerve,-7,6
Nerve,-8,1
Nerve,-9,3
Nerve,-10,13
Nerve,-11,13
Nerve,-12,11
Nerve Block,-7,1
Nervousness,-1,6
Nervousness,-2,4
Nervousness,-3,3
Nervousness,-4,8
Nervousness,-5,2
Nervousness,-6,2
Nervousness,-7,6
Nervousness,-8,6
Nervousness,-9,2
Nervousness,-10,9
Nervousness,-11,7
Nervousness,-12,5
Neural Tube Defect,-11,1
Neuralgia,-11,1
Neuritis,-11,1
Neurogenic Bladder,-6,1
Neurological Disease,-11,1
Neuropathy,-1,2
Neuropathy,-2,2
Neuropathy,-3,3
Neuropathy,-4,2
Neuropathy,-5,2
Neuropathy,-7,6
Neuropathy,-8,3
Neuropathy,-9,1
Neuropathy,-11,1
New York,-10,1
Newborn,-1,2
Newborn,-2,3
Newborn,-5,2
Newborn,-6,2
Newborn,-7,3
Newborn,-8,4
Newborn,-10,6
Newborn,-11,3
Newborn,-12,4
Newborn Jaundice,-3,1
Niacin,-1,1
Niacin,-3,1
Niacin,-4,1
Niacin,-5,2
Niacin,-8,1
Niacin,-9,1
Niacin,-10,2
Niacin,-11,1
Nicotine,-1,2
Nicotine,-2,2
Nicotine,-3,4
Nicotine,-4,2
Nicotine,-6,1
Nicotine,-7,1
Nicotine,-9,2
Nicotine,-10,2
Nicotine,-11,2
Nicotine,-12,1
Night Terror,-9,1
Night Terror,-10,2
Nightmare,-3,2
Nightmare,-6,1
Nightmare,-8,1
Nightmare,-9,1
Nightmare,-10,4
Nightmare,-11,3
Nightmare,-12,2
Nipple,-1,9
Nipple,-2,7
Nipple,-3,8
Nipple,-4,4
Nipple,-5,7
Nipple,-6,5
Nipple,-7,8
Nipple,-8,9
Nipple,-9,6
Nipple,-10,17
Nipple,-11,8
Nipple,-12,12
Nodule,-5,1
Nodule,-7,1
Nodule,-11,2
Non-Small Cell Lung Cancer,-6,1
Noodle,-3,1
Noodle,-10,1
North Carolina,-8,1
Nose,-1,21
Nose,-2,16
Nose,-3,22
Nose,-4,4
Nose,-5,8
Nose,-6,9
Nose,-7,16
Nose,-8,9
Nose,-9,5
Nose,-10,23
Nose,-11,26
Nose,-12,26
Nostril,-1,2
Nostril,-3,2
Nostril,-4,1
Nostril,-8,1
Nostril,-9,1
Nostril,-10,3
Nostril,-11,2
Nostril,-12,4
Nsaid,-2,1
Nsaid,-5,3
Nsaid,-6,2
Nsaid,-7,2
Numbness,-1,12
Numbness,-2,7
Numbness,-3,9
Numbness,-4,3
Numbness,-5,3
Numbness,-6,8
Numbness,-7,3
Numbness,-8,5
Numbness,-9,5
Numbness,-10,10
Numbness,-11,7
Numbness,-12,14
Nutrition,-1,1
Nutrition,-3,1
Nutrition,-6,1
Nutrition,-7,1
Nutrition,-8,3
Nutrition,-10,2
Nutrition,-12,1
Oatmeal,-1,1
Oatmeal,-2,1
Oatmeal,-3,2
Oatmeal,-7,1
Oatmeal,-8,2
Oatmeal,-9,1
Oatmeal,-10,5
Oatmeal,-11,1
Oatmeal,-12,1
Obamacare,-1,1
Obamacare,-3,1
Obamacare,-4,2
Obamacare,-9,2
Obamacare,-10,5
Obamacare,-11,1
Obesity,-2,2
Obesity,-3,4
Obesity,-4,2
Obesity,-5,1
Obesity,-6,1
Obesity,-8,5
Obesity,-9,2
Obesity,-10,4
Obesity,-11,7
Obesity,-12,3
Obsessive-Compulsive Disorder,-3,1
Obsessive-Compulsive Disorder,-11,1
Obsessive-Compulsive Disorder,-12,1
Obstructive Sleep Apnea,-6,1
Obstructive Sleep Apnea,-9,1
Occulta,-10,1
Occupational Therapy,-2,1
Occupational Therapy,-6,1
Occupational Therapy,-7,1
Occupational Therapy,-8,2
Ohio,-3,1
Ohio,-11,1
Oil,-1,5
Oil,-2,9
Oil,-3,9
Oil,-4,3
Oil,-5,3
Oil,-6,2
Oil,-7,5
Oil,-8,7
Oil,-9,2
Oil,-10,9
Oil,-11,5
Oil,-12,5
Okra,-1,2
Olive,-2,1
Olive,-3,2
Olive,-7,2
Olive,-8,2
Olive,-9,1
Olive,-10,4
Olive,-11,1
Olive,-12,4
Omega-3,-7,1
Omega-3,-11,1
Onion,-2,1
Onion,-7,1
Onion,-10,1
Onion,-12,1
Open Heart Surgery,-3,1
Open Heart Surgery,-9,1
Open Heart Surgery,-10,1
Optic Nerve,-3,1
Oral Cancer,-3,1
Oral Cancer,-9,1
Oral Cancer,-11,1
Oral Cancer,-12,1
Oral Glucose Tolerance Test,-1,1
Oral Herpes,-3,1
Oral Herpes,-7,1
Oral Herpes,-10,2
Oral Herpes,-11,1
Orange,-1,4
Orange,-2,2
Orange,-3,5
Orange,-4,3
Orange,-5,1
Orange,-6,1
Orange,-7,1
Orange,-8,4
Orange,-9,1
Orange,-10,4
Orange,-11,2
Orange,-12,1
Orchiectomy,-9,1
Orchitis,-10,2
Oregon,-8,2
Organ,-1,2
Organ,-2,1
Organ,-3,1
Organ,-4,4
Organ,-5,5
Organ,-6,1
Organ,-7,2
Organ,-8,4
Organ,-10,3
Organ,-11,3
Organ,-12,4
Orgasm,-1,14
Orgasm,-2,4
Orgasm,-3,7
Orgasm,-4,8
Orgasm,-5,7
Orgasm,-6,6
Orgasm,-7,11
Orgasm,-8,12
Orgasm,-9,5
Orgasm,-10,7
Orgasm,-11,4
Orgasm,-12,12
Osteoarthritis,-1,1
Osteoarthritis,-3,2
Osteoarthritis,-5,1
Osteoarthritis,-7,3
Osteoarthritis,-8,2
Osteoarthritis,-9,1
Osteoarthritis,-10,1
Osteoarthritis,-12,2
Osteonecrosis,-8,1
Osteopenia,-2,1
Osteoporosis,-1,1
Osteoporosis,-2,1
Osteoporosis,-6,6
Osteoporosis,-9,1
Osteoporosis,-11,2
Osteoporosis,-12,2
Osteotomy,-12,1
Ostomy,-8,1
Otitis Externa,-8,2
Otitis Externa,-9,1
Otitis Media With Effusion,-9,1
Ovarian Cancer,-1,1
Ovarian Cancer,-2,1
Ovarian Cancer,-4,2
Ovarian Cancer,-5,1
Ovarian Cancer,-8,3
Ovarian Cancer,-9,2
Ovarian Cancer,-10,1
Ovarian Cyst,-12,1
Ovary,-1,12
Ovary,-2,6
Ovary,-3,10
Ovary,-4,5
Ovary,-5,8
Ovary,-6,7
Ovary,-7,9
Ovary,-8,4
Ovary,-9,8
Ovary,-10,16
Ovary,-11,13
Ovary,-12,16
Over The Counter,-1,7
Over The Counter,-2,9
Over The Counter,-3,6
Over The Counter,-4,2
Over The Counter,-5,6
Over The Counter,-6,7
Over The Counter,-7,10
Over The Counter,-8,13
Over The Counter,-9,3
Over The Counter,-10,13
Over The Counter,-11,13
Over The Counter,-12,8
Overactive Bladder,-2,1
Overactive Bladder,-7,2
Overactive Bladder,-8,2
Ovulation,-1,12
Ovulation,-2,5
Ovulation,-3,9
Ovulation,-4,12
Ovulation,-5,8
Ovulation,-6,20
Ovulation,-7,13
Ovulation,-8,6
Ovulation,-9,12
Ovulation,-10,23
Ovulation,-11,17
Ovulation,-12,13
Ovulation Calculator,-2,1
Ovulation Calculator,-6,1
Ovulation Chart,-10,1
Oxycodone,-2,5
Oxycodone,-3,2
Oxycodone,-4,1
Oxycodone,-5,2
Oxycodone,-6,2
Oxycodone,-7,1
Oxycodone,-8,3
Oxycodone,-10,3
Oxycodone,-11,5
Oxycodone,-12,2
Oxygen,-2,3
Oxygen,-3,2
Oxygen,-4,5
Oxygen,-5,1
Oxygen,-6,4
Oxygen,-7,2
Oxygen,-8,2
Oxygen,-9,2
Oxygen,-10,1
Oxygen,-11,4
Oxygen,-12,2
Oyster,-2,1
Oyster,-3,2
Oyster,-5,1
Oyster,-10,1
Oyster,-11,1
Pacemaker,-1,3
Pacemaker,-2,1
Pacemaker,-3,1
Pacemaker,-4,1
Pacemaker,-5,1
Pacemaker,-6,1
Pacemaker,-7,2
Pacemaker,-10,6
Pacemaker,-12,1
Pain,-1,177
Pain,-2,148
Pain,-3,151
Pain,-4,135
Pain,-5,121
Pain,-6,133
Pain,-7,165
Pain,-8,131
Pain,-9,139
Pain,-10,286
Pain,-11,218
Pain,-12,185
Pain Management,-1,2
Pain Management,-3,1
Pain Management,-5,3
Pain Management,-7,4
Pain Management,-8,2
Pain Management,-9,1
Pain Management,-11,1
Pain Management,-12,3
Pain Relief,-4,1
Pain Relief,-5,1
Pain Relief,-6,1
Pain Relief,-7,1
Pain Relief,-10,1
Pain Relief,-11,1
Painful Ovulation,-8,1
Painful Ovulation,-9,2
Painful Ovulation,-12,1
Painkiller,-1,1
Painkiller,-3,2
Painkiller,-4,1
Painkiller,-6,2
Painkiller,-7,1
Painkiller,-10,2
Painkiller,-12,3
Palate,-3,1
Palate,-7,1
Palpation,-5,1
Palpation,-7,2
Palpation,-10,2
Palpitation,-1,1
Palpitation,-3,2
Palpitation,-6,1
Palpitation,-7,3
Palpitation,-8,2
Palpitation,-9,1
Palpitation,-10,2
Palpitation,-11,3
Pancreas,-1,1
Pancreas,-3,1
Pancreas,-4,2
Pancreas,-5,1
Pancreas,-7,1
Pancreas,-10,4
Pancreas,-11,1
Pancreatic Cancer,-2,1
Pancreatic Cancer,-4,3
Pancreatic Cancer,-5,3
Pancreatic Cancer,-8,1
Pancreatic Cancer,-9,1
Pancreatic Cancer,-10,1
Pancreatic Cancer,-11,3
Pancreatitis,-1,1
Pancreatitis,-2,2
Pancreatitis,-3,2
Pancreatitis,-5,3
Pancreatitis,-6,3
Pancreatitis,-7,1
Pancreatitis,-9,1
Pancreatitis,-10,3
Pancreatitis,-11,1
Pancreatitis,-12,1
Panic Attack,-1,3
Panic Attack,-2,4
Panic Attack,-3,1
Panic Attack,-4,5
Panic Attack,-5,6
Panic Attack,-6,1
Panic Attack,-7,2
Panic Attack,-8,5
Panic Attack,-9,2
Panic Attack,-10,8
Panic Attack,-11,11
Panic Attack,-12,2
Panic Disorder,-10,2
Panic Disorder,-11,1
Pap Test,-1,4
Pap Test,-2,5
Pap Test,-3,3
Pap Test,-4,5
Pap Test,-5,2
Pap Test,-6,2
Pap Test,-7,1
Pap Test,-8,7
Pap Test,-10,1
Pap Test,-11,1
Pap Test,-12,8
Paralysis,-1,2
Paralysis,-3,1
Paralysis,-5,1
Paralysis,-11,2
Paranoia,-5,1
Paranoia,-11,1
Paranoia,-12,1
Paranoid Behavior,-1,3
Paranoid Behavior,-2,4
Paranoid Behavior,-4,1
Paranoid Behavior,-5,5
Paranoid Behavior,-6,3
Paranoid Behavior,-7,5
Paranoid Behavior,-8,4
Paranoid Behavior,-9,1
Paranoid Behavior,-10,3
Paranoid Behavior,-11,7
Paranoid Behavior,-12,5
Paraphimosis,-7,3
Paraplegia,-2,1
Paraplegia,-4,1
Paraplegia,-9,1
Paraplegia,-12,1
Parasite,-2,2
Parasite,-3,1
Parasite,-4,1
Parasite,-5,1
Parasite,-6,1
Parasite,-8,2
Parasite,-11,2
Parenting,-9,1
Parkinson's Disease,-8,10
Parkinson's Disease,-10,2
Paronychia,-5,1
Parsley,-10,1
Pasta,-1,1
Pasta,-4,2
Pasta,-7,2
Pasta,-8,1
Pasta,-10,1
Pasta,-11,1
Pasta,-12,1
Pastry,-9,1
Pea,-1,2
Pea,-2,1
Pea,-3,1
Pea,-4,1
Pea,-5,2
Pea,-6,1
Pea,-7,4
Pea,-9,1
Pea,-10,6
Pea,-11,7
Pea,-12,2
Peach,-5,1
Peach,-7,1
Peach,-8,1
Peach,-11,1
Peanut,-1,1
Peanut,-2,1
Peanut,-3,2
Peanut,-4,1
Peanut,-6,2
Peanut,-7,1
Peanut,-9,1
Peanut,-10,2
Peanut,-11,2
Peanut Butter,-5,1
Peanut Butter,-7,1
Peanut Butter,-8,2
Peanut Butter,-10,1
Peanut Butter,-11,2
Peanut Butter,-12,1
Pear,-2,2
Pear,-5,1
Pear,-9,1
Pecan,-8,1
Pecan,-12,1
Pectoral Muscle,-10,1
Pedialyte,-9,1
Pellagra,-2,1
Pelvic Area,-1,3
Pelvic Area,-2,4
Pelvic Area,-3,3
Pelvic Area,-4,3
Pelvic Area,-5,2
Pelvic Area,-6,1
Pelvic Area,-7,1
Pelvic Area,-8,3
Pelvic Area,-9,1
Pelvic Area,-10,5
Pelvic Area,-11,3
Pelvic Area,-12,4
Pelvic Exam,-1,1
Pelvic Exam,-2,1
Pelvic Exam,-7,1
Pelvic Exam,-8,1
Pelvic Exam,-9,1
Pelvic Exam,-10,1
Pelvic Exam,-11,1
Pelvic Inflammatory Disease,-3,1
Pelvic Pain,-1,3
Pelvic Pain,-5,2
Pelvic Pain,-10,2
Pelvic Pain,-11,3
Pelvic Pain,-12,1
Pelvis,-1,5
Pelvis,-2,4
Pelvis,-3,1
Pelvis,-4,2
Pelvis,-5,2
Pelvis,-6,3
Pelvis,-7,6
Pelvis,-8,9
Pelvis,-9,4
Pelvis,-10,9
Pelvis,-11,4
Pelvis,-12,5
Penicillin,-1,4
Penicillin,-2,4
Penicillin,-3,1
Penicillin,-4,4
Penicillin,-5,2
Penicillin,-6,2
Penicillin,-7,3
Penicillin,-8,4
Penicillin,-9,3
Penicillin,-10,6
Penicillin,-11,4
Penicillin,-12,3
Penile Cancer,-7,4
Penile Cancer,-8,1
Penis,-1,33
Penis,-2,40
Penis,-3,30
Penis,-4,32
Penis,-5,22
Penis,-6,44
Penis,-7,59
Penis,-8,44
Penis,-9,43
Penis,-10,76
Penis,-11,67
Penis,-12,58
Pepper,-3,3
Pepper,-7,2
Pepper,-8,1
Pepper,-10,1
Pepper,-11,1
Peppermint,-10,2
Peppermint Oil,-9,1
Pepperoni,-2,1
Perforated Eardrum,-8,2
Perforated Eardrum,-10,1
Perforated Eardrum,-11,1
Pericarditis,-12,1
Perimenopause,-4,1
Perimenopause,-5,1
Perimenopause,-8,3
Perimenopause,-9,2
Perimenopause,-11,2
Perimenopause,-12,1
Period,-1,122
Period,-2,118
Period,-3,106
Period,-4,101
Period,-5,113
Period,-6,97
Period,-7,133
Period,-8,130
Period,-9,140
Period,-10,238
Period,-11,174
Period,-12,159
Perioral Dermatitis,-1,1
Peripheral Neuropathy,-1,2
Peripheral Neuropathy,-2,1
Peripheral Neuropathy,-5,2
Peripheral Neuropathy,-7,1
Peripheral Neuropathy,-10,1
Peripheral Neuropathy,-11,1
Peripheral Neuropathy,-12,1
Peripheral Vascular Disease,-1,1
Pernicious Anemia,-3,1
Personality Disorder,-4,1
Pervasive Development Disorders,-11,1
Pets,-4,1
Pets,-5,2
Pets,-6,1
Pets,-7,1
Pets,-8,1
Pets,-9,1
Pets,-10,1
Pets,-12,1
Pharyngitis,-1,1
Pharyngitis,-7,2
Pharyngitis,-9,1
Pharyngitis,-10,1
Pharyngitis,-11,1
Pharyngitis,-12,1
Phlebotomy,-10,2
Phobia,-2,1
Phobia,-3,1
Phobia,-10,1
Phobia,-11,3
Photophobia,-8,1
Photophobia,-10,1
Photosensitivity,-1,1
Photosensitivity,-10,1
Physical Therapy,-1,3
Physical Therapy,-2,2
Physical Therapy,-3,4
Physical Therapy,-4,2
Physical Therapy,-6,5
Physical Therapy,-7,2
Physical Therapy,-10,1
Physical Therapy,-11,1
Physical Therapy,-12,5
Pickle,-3,1
Pickle,-8,1
Pie,-11,1
Pie,-12,1
Piercing,-1,1
Piercing,-3,1
Piercing,-4,1
Piercing,-5,2
Piercing,-7,2
Piercing,-8,2
Piercing,-9,1
Piercing,-10,1
Piercing,-11,3
Piercing,-12,5
Pilates,-6,1
Pilates,-10,1
Pilates,-12,1
Pilonidal Cyst,-1,1
Pilonidal Cyst,-4,1
Pilonidal Cyst,-7,1
Pilonidal Cyst,-10,1
Pilonidal Cyst,-11,3
Pilonidal Cyst,-12,1
Pinched Nerve,-1,2
Pinched Nerve,-5,1
Pinched Nerve,-6,2
Pinched Nerve,-7,2
Pinched Nerve,-9,2
Pinched Nerve,-10,1
Pinched Nerve,-12,1
Pineapple,-3,1
Pineapple,-4,1
Pineapple,-12,1
Pink Eye,-1,4
Pink Eye,-2,5
Pink Eye,-3,1
Pink Eye,-4,3
Pink Eye,-5,1
Pink Eye,-6,1
Pink Eye,-7,3
Pink Eye,-8,4
Pink Eye,-9,1
Pink Eye,-10,3
Pink Eye,-11,2
Pink Eye,-12,5
Pinworm,-1,1
Pinworm,-3,1
Pinworm,-9,1
Pinworm,-12,2
Pituitary Gland,-6,1
Pituitary Tumor,-11,2
Pizza,-9,1
Pizza,-10,1
Placenta,-2,2
Placenta,-6,1
Placenta,-7,1
Placenta,-12,1
Plant,-2,2
Plant,-3,2
Plant,-4,1
Plant,-6,1
Plant,-7,1
Plant,-8,2
Plant,-10,1
Plantar Fasciitis,-1,1
Plantar Fasciitis,-4,1
Plantar Fasciitis,-6,1
Plantar Fasciitis,-7,1
Plantar Fasciitis,-10,1
Plantar Wart,-8,1
Plaque,-1,2
Plaque,-3,2
Plaque,-6,1
Plaque,-7,3
Plaque,-8,1
Plaque,-9,1
Plaque,-10,1
Plastic Surgery,-7,1
Plastic Surgery,-8,1
Plastic Surgery,-9,1
Plastic Surgery,-11,1
Platelet,-1,1
Platelet,-6,1
Platelet,-9,1
Platelet,-10,2
Pleurisy,-3,1
Pleurisy,-7,1
Pleurisy,-9,2
Pleurisy,-12,1
Pneumonia,-1,7
Pneumonia,-2,7
Pneumonia,-3,7
Pneumonia,-4,5
Pneumonia,-5,2
Pneumonia,-6,3
Pneumonia,-7,3
Pneumonia,-8,1
Pneumonia,-9,5
Pneumonia,-10,5
Pneumonia,-11,6
Pneumonia,-12,6
Poison Ivy,-1,3
Poison Ivy,-4,3
Poison Ivy,-5,1
Poison Ivy,-6,7
Poison Ivy,-7,3
Poison Ivy,-8,3
Poison Ivy,-10,8
Poison Ivy,-11,1
Poison Oak,-5,2
Poison Oak,-10,1
Poisoning,-6,2
Poisoning,-8,1
Poisoning,-9,1
Poisoning,-10,1
Poisoning,-11,4
Polio,-1,1
Polio,-2,1
Polio,-9,1
Polio,-11,1
Polycystic Ovarian Syndrome,-1,3
Polycystic Ovarian Syndrome,-3,2
Polycystic Ovarian Syndrome,-6,1
Polycystic Ovarian Syndrome,-7,4
Polycystic Ovarian Syndrome,-8,1
Polycystic Ovarian Syndrome,-9,1
Polycystic Ovarian Syndrome,-10,1
Polycystic Ovarian Syndrome,-12,1
Polymyositis,-1,1
Polyp,-2,3
Polyp,-3,2
Polyp,-4,3
Polyp,-5,3
Polyp,-6,1
Polyp,-7,3
Polyp,-10,1
Polyp,-11,1
Polyp,-12,1
Popcorn,-1,1
Popcorn,-3,1
Poppy,-2,1
Poppy Seed,-2,1
Poppy Seed,-4,1
Poppy Seed,-8,2
Pore,-1,2
Pore,-2,2
Pore,-6,1
Pore,-8,1
Pore,-9,1
Pore,-10,2
Pore,-12,2
Pork,-3,1
Pork,-7,1
Pork,-9,1
Pork,-10,1
Pork,-11,2
Pork,-12,2
Positron Emission Tomography Scan,-1,1
Positron Emission Tomography Scan,-9,1
Post Nasal Drip,-1,1
Post Nasal Drip,-7,1
Post Nasal Drip,-8,1
Post Nasal Drip,-10,1
Post Nasal Drip,-12,2
Post-Concussion Syndrome,-12,1
Post-Menopause,-3,1
Post-Menopause,-4,1
Post-Menopause,-6,1
Post-Menopause,-7,2
Post-Menopause,-8,1
Post-Menopause,-9,1
Post-Menopause,-10,2
Post-Menopause,-12,1
Post-Traumatic Stress Disorder,-1,2
Post-Traumatic Stress Disorder,-3,1
Post-Traumatic Stress Disorder,-11,1
Post-Traumatic Stress Disorder,-12,4
Posterior Cruciate Ligament Injury,-5,1
Postpartum Depression,-3,1
Postpartum Depression,-6,1
Postpartum Depression,-7,2
Postpartum Depression,-8,2
Pot Roast,-3,1
Potassium,-1,2
Potassium,-2,1
Potassium,-3,4
Potassium,-4,4
Potassium,-5,1
Potassium,-6,2
Potassium,-7,1
Potassium,-8,4
Potassium,-9,2
Potassium,-10,6
Potassium,-11,3
Potassium,-12,1
Potato,-1,1
Potato,-2,3
Potato,-3,1
Potato,-5,1
Potato,-11,2
Pre-School,-2,1
Pre-School,-3,1
Pre-School,-11,1
Precocious Puberty,-6,1
Preeclampsia,-2,1
Pregnancy,-1,124
Pregnancy,-2,129
Pregnancy,-3,111
Pregnancy,-4,100
Pregnancy,-5,101
Pregnancy,-6,125
Pregnancy,-7,138
Pregnancy,-8,150
Pregnancy,-9,120
Pregnancy,-10,228
Pregnancy,-11,175
Pregnancy,-12,160
Pregnancy Test,-1,22
Pregnancy Test,-2,15
Pregnancy Test,-3,18
Pregnancy Test,-4,19
Pregnancy Test,-5,21
Pregnancy Test,-6,16
Pregnancy Test,-7,18
Pregnancy Test,-8,18
Pregnancy Test,-9,18
Pregnancy Test,-10,41
Pregnancy Test,-11,20
Pregnancy Test,-12,21
Premature Ejaculation,-1,1
Premature Ejaculation,-3,1
Premature Ejaculation,-4,1
Premature Ejaculation,-8,2
Premature Ejaculation,-10,1
Premature Ejaculation,-11,5
Premature Ejaculation,-12,1
Premenstrual Syndrome,-4,1
Premenstrual Syndrome,-5,1
Premenstrual Syndrome,-7,1
Premenstrual Syndrome,-10,1
Prenatal Vitamin,-1,2
Prenatal Vitamin,-2,1
Prenatal Vitamin,-3,3
Prenatal Vitamin,-4,1
Prenatal Vitamin,-6,1
Prenatal Vitamin,-9,1
Prenatal Vitamin,-10,3
Prenatal Vitamin,-12,4
Preservative,-3,1
Pressure,-1,22
Pressure,-2,22
Pressure,-3,15
Pressure,-4,6
Pressure,-5,15
Pressure,-6,17
Pressure,-7,11
Pressure,-8,9
Pressure,-9,9
Pressure,-10,30
Pressure,-11,16
Pressure,-12,17
Pressure Ulcer,-2,1
Pressure Ulcer,-6,1
Pressure Ulcer,-10,1
Preterm Labor,-2,1
Priapism,-7,3
Priapism,-11,2
Primary Biliary Cirrhosis,-1,1
Primary Biliary Cirrhosis,-3,1
Primary Biliary Cirrhosis,-7,1
Primary Biliary Cirrhosis,-12,1
Prolapsed Bladder,-10,1
Prolapsed Uterus,-8,2
Prostate,-1,4
Prostate,-2,5
Prostate,-3,1
Prostate,-4,7
Prostate,-5,4
Prostate,-6,2
Prostate,-7,3
Prostate,-8,3
Prostate,-9,3
Prostate,-10,10
Prostate,-11,4
Prostate,-12,6
Prostate Cancer,-1,3
Prostate Cancer,-2,2
Prostate Cancer,-4,2
Prostate Cancer,-5,1
Prostate Cancer,-6,2
Prostate Cancer,-7,5
Prostate Cancer,-8,4
Prostate Cancer,-9,5
Prostate Cancer,-10,4
Prostate Cancer,-11,7
Prostate Cancer,-12,1
Prostate-Specific Antigen Test,-1,1
Prostate-Specific Antigen Test,-3,1
Prostate-Specific Antigen Test,-5,2
Prostate-Specific Antigen Test,-7,1
Prostate-Specific Antigen Test,-8,3
Prostate-Specific Antigen Test,-9,2
Prostate-Specific Antigen Test,-12,1
Prostatectomy,-2,1
Prostatectomy,-12,2
Prostatitis,-2,2
Prostatitis,-4,1
Prostatitis,-8,1
Prostatitis,-10,4
Prostatitis,-11,1
Protein,-1,2
Protein,-2,4
Protein,-3,6
Protein,-4,3
Protein,-5,5
Protein,-6,3
Protein,-7,4
Protein,-8,4
Protein,-10,5
Protein,-11,4
Protein,-12,2
Protein S Deficiency,-3,2
Psoriasis,-1,1
Psoriasis,-3,2
Psoriasis,-5,1
Psoriasis,-6,1
Psoriasis,-7,5
Psoriasis,-9,2
Psoriasis,-10,3
Psoriasis,-11,6
Psoriasis,-12,2
